user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan,sessions_per_active_day,total_minutes_used,activity_intensity,high_commercial_intent
USR-01956,2025-06-21,2025-06-28,7,24.0,México,male,mobile,organic_search,tier_3,basic,3,8,18.5,4,0,7,1,0,0,10.0,5,9,9.6,568.0,0,none,2.6666666666666665,148.0,12,0
USR-01957,2025-05-27,2025-06-10,14,33.0,Colombia,non_binary,desktop,organic search,tier_1,standard,10,20,8.8,11,0,3,0,0,1,15.0,4,15,6.2,2769.0,1,standard,2.0,176.0,110,0
USR-01958,2025-11-13,2025-11-27,14,33.0,México,female,tablet,organic search,tier_2,premium,14,13,13.4,14,1,5,1,0,1,20.0,6,12,3.6,2475.0,0,none,0.9285714285714286,174.20000000000002,196,0
USR-01959,2025-09-07,2025-09-28,21,31.0,Perú,male,mobile,organic search,tier_1,basic,19,43,23.1,19,0,11,0,0,0,15.0,8,1,8.9,1824.0,1,standard,2.263157894736842,993.3000000000001,361,0
USR-01960,2025-12-18,2026-01-08,21,18.0,colombia,female,mobile,partner,tier_2,basic,13,24,16.4,12,0,5,1,0,0,15.0,3,15,7.7,1852.0,1,standard,1.8461538461538463,393.59999999999997,156,0
USR-01961,2025-12-04,2025-12-18,14,26.0,Colombia,male,mobile,organic search,tier_3,premium,9,16,12.7,10,1,3,1,0,0,10.0,2,9,3.8,1902.0,0,none,1.7777777777777777,203.2,90,0
USR-01962,2025-07-01,2025-07-15,14,29.0,Colombia,male,desktop,partner,tier_3,basic,7,8,6.7,14,1,7,0,1,0,5.0,4,10,9.2,1488.0,1,standard,1.1428571428571428,53.6,98,1
USR-01963,2025-12-30,2026-01-06,7,28.0,Colombia,female,desktop,organic search,tier_2,basic,7,11,16.2,8,0,5,1,0,0,10.0,1,1,6.1,3150.0,0,none,1.5714285714285714,178.2,56,0
USR-01964,2025-06-27,2025-07-11,14,34.0,Colombia,male,mobile,partner,tier_1,premium,8,12,4.6,8,0,4,1,1,0,10.0,3,15,9.3,983.0,1,basic,1.5,55.199999999999996,64,1
USR-01965,2025-12-18,2026-01-01,14,35.0,México,male,desktop,email campaign,tier_1,standard,11,13,9.7,8,2,10,0,0,0,10.0,5,10,7.0,655.0,0,none,1.1818181818181819,126.1,88,0
USR-01966,2025-11-20,2025-12-04,14,53.0,Ecuador,prefer_not_to_say,mobile,paid ads,tier_2,standard,9,15,7.1,6,1,3,0,0,0,10.0,3,9,8.8,1683.0,1,standard,1.6666666666666667,106.5,54,0
USR-01967,2025-07-26,2025-08-16,21,36.0,Perú,male,mobile,paid ads,tier_1,standard,12,27,15.7,9,0,4,1,0,0,15.0,8,17,4.8,1653.0,0,none,2.25,423.9,108,0
USR-01968,2025-12-28,2026-01-18,21,42.0,Colombia,prefer_not_to_say,desktop,social media,tier_3,premium,19,35,20.3,12,1,15,0,0,0,0.0,4,15,9.4,1133.0,0,none,1.8421052631578947,710.5,228,0
USR-01969,2025-06-12,2025-06-26,14,18.0,Colombia,prefer_not_to_say,desktop,partner,tier_1,basic,8,13,16.4,12,1,6,0,0,0,10.0,1,9,7.4,2353.0,1,basic,1.625,213.2,96,0
USR-01970,2025-09-06,2025-09-20,14,33.0,Colombia,non_binary,desktop,organic search,tier_1,basic,9,12,23.9,16,1,3,0,0,0,0.0,2,15,7.1,1458.0,0,none,1.3333333333333333,286.79999999999995,144,0
USR-01971,2025-01-10,2025-01-17,7,42.0,Colombia,female,mobile,paid ads,tier_1,basic,4,13,21.1,10,1,5,0,0,0,10.0,1,6,5.7,1827.0,0,none,3.25,274.3,40,0
USR-01972,2025-11-30,2025-12-21,21,38.0,México,non_binary,mobile,email campaign,tier_2,standard,13,23,21.1,10,0,6,1,0,0,0.0,2,15,9.7,1517.0,1,standard,1.7692307692307692,485.3,130,0
USR-01973,2025-09-16,2025-10-07,21,30.0,México,prefer_not_to_say,desktop,social media,tier_2,standard,12,18,17.6,13,2,6,0,1,0,10.0,7,13,10.0,1767.0,1,standard,1.5,316.8,156,1
USR-01974,2025-05-15,2025-06-05,21,31.0,Colombia,prefer_not_to_say,mobile,paid ads,tier_2,premium,16,26,14.7,17,0,5,0,1,0,10.0,2,13,5.8,779.0,1,premium,1.625,382.2,272,1
USR-01975,2025-01-17,2025-01-31,14,37.0,Perú,male,tablet,Social Media,tier_2,premium,8,17,14.8,18,1,4,0,0,0,25.0,3,7,6.2,1709.0,0,none,2.125,251.60000000000002,144,0
USR-01976,2025-06-07,2025-06-28,21,37.0,Colombia,female,desktop,referral,tier_3,basic,12,16,7.4,17,2,4,0,0,0,0.0,3,18,6.0,325.0,0,none,1.3333333333333333,118.4,204,0
USR-01977,2025-08-23,2025-09-13,21,34.0, COLOMBIA ,female,mobile,paid_ads,tier_2,standard,9,13,22.1,13,1,8,0,0,0,15.0,3,9,7.7,374.0,0,none,1.4444444444444444,287.3,117,0
USR-01978,2025-05-19,2025-06-02,14,36.0,Colombia,male,desktop,referral,tier_1,basic,2,4,16.3,9,0,6,0,1,0,0.0,2,12,7.0,511.0,0,none,2.0,65.2,18,1
USR-01979,2025-01-07,2025-01-28,21,36.0,Colombia,male,mobile,social media,tier_1,standard,21,43,10.8,13,2,4,0,0,0,20.0,3,4,6.5,2046.0,1,standard,2.0476190476190474,464.40000000000003,273,0
USR-01980,2025-02-16,2025-03-02,14,47.0,Colombia,male,mobile,social media,tier_1,basic,1,1,9.6,5,1,3,0,0,0,0.0,3,13,7.1,475.0,0,none,1.0,9.6,5,0
USR-01982,2025-04-29,2025-05-20,21,26.0,Colombia,male,mobile,paid ads,tier_1,premium,16,32,12.3,12,1,2,0,1,1,10.0,6,7,7.1,1458.0,1,standard,2.0,393.6,192,1
USR-01983,2025-06-24,2025-07-08,14,24.0,México,female,mobile,email campaign,tier_1,premium,12,17,14.3,18,0,11,0,0,0,5.0,2,2,7.2,1945.0,1,standard,1.4166666666666667,243.10000000000002,216,0
USR-01984,2025-06-06,2025-06-20,14,27.0,Chile,male,mobile,partner,tier_2,basic,9,12,9.8,14,0,6,1,0,0,0.0,4,9,9.4,2192.0,0,none,1.3333333333333333,117.60000000000001,126,0
USR-01985,2025-04-20,2025-05-11,21,42.0,Argentina,male,desktop,organic search,tier_1,basic,17,30,22.0,12,1,8,0,1,0,20.0,3,9,7.1,1458.0,1,premium,1.7647058823529411,660.0,204,1
USR-01986,2025-10-24,2025-11-07,14,34.0,Argentina ,female,mobile,paid ads,tier_2,basic,12,26,14.1,12,0,3,0,1,0,10.0,2,13,9.4,1653.0,0,none,2.1666666666666665,366.59999999999997,144,1
USR-01987,2025-01-25,2025-02-01,7,43.0,Colombia,female,mobile,social media,tier_2,basic,4,5,15.2,13,1,2,0,1,1,0.0,3,0,6.7,1711.0,0,none,1.25,76.0,52,1
USR-01988,2025-06-16,2025-06-30,14,39.0,Ecuador,male,desktop,referral,tier_3,standard,8,10,14.6,11,2,2,0,1,0,15.0,1,14,10.0,1835.0,0,none,1.25,146.0,88,0
USR-01989,2025-04-10,2025-04-24,14,38.0,Perú,male,mobile,organic search,tier_1,basic,10,16,18.9,12,0,6,0,1,0,25.0,4,12,4.6,950.0,0,none,1.6,302.4,120,1
USR-01990,2025-08-20,2025-09-10,21,26.0,México,female,tablet,referral,tier_2,basic,11,17,8.2,13,0,2,0,0,0,25.0,3,12,10.0,1174.0,0,none,1.5454545454545454,139.39999999999998,143,0
USR-01991,2025-04-10,2025-04-17,7,34.0,colombia,male,mobile,Referral,tier_1,premium,4,9,2.0,9,3,2,0,0,0,20.0,3,6,6.3,547.0,0,none,2.25,18.0,36,0
USR-01992,2025-09-14,2025-10-05,21,30.0,Colombia,male,desktop,partner,tier_1,basic,9,13,13.5,7,0,7,0,1,0,5.0,7,16,8.1,881.0,0,none,1.4444444444444444,175.5,63,1
USR-01993,2025-01-06,2025-01-27,21,18.0,Ecuador,male,mobile,paid ads,tier_1,basic,12,32,15.9,18,1,6,0,0,0,20.0,2,9,4.6,3297.125,0,none,2.6666666666666665,508.8,216,0
USR-01994,2025-02-01,2025-02-15,14,33.0,Colombia,male,mobile,organic search,tier_2,basic,3,4,18.4,16,1,8,0,0,0,10.0,5,8,7.9,250.0,0,none,1.3333333333333333,73.6,48,0
USR-01995,2025-12-06,2025-12-20,14,37.0,Colombia,prefer_not_to_say,desktop,organic search,tier_2,standard,12,19,15.8,8,1,4,0,1,0,0.0,3,9,5.5,2530.0,1,standard,1.5833333333333333,300.2,96,1
USR-01996,2025-10-25,2025-11-08,14,35.0,Colombia,male,mobile,social media,tier_2,premium,7,18,8.9,18,0,7,0,1,0,15.0,1,11,8.3,1454.0,0,none,2.5714285714285716,160.20000000000002,126,0
USR-01997,2025-11-13,2025-11-27,14,28.0,Ecuador,female,mobile,social media,tier_1,basic,6,13,5.2,8,0,6,0,1,1,0.0,0,8,10.0,1520.0,0,none,2.1666666666666665,67.60000000000001,48,0
USR-01998,2025-09-14,2025-10-05,21,25.0,Colombia,prefer_not_to_say,mobile,partner,tier_1,basic,19,42,13.9,9,0,6,0,0,0,5.0,6,11,7.1,1458.0,0,none,2.210526315789474,583.8000000000001,171,0
USR-01999,2025-05-30,2025-06-20,21,52.0,chile,male,desktop,Email Campaign,tier_3,standard,12,16,11.2,12,0,5,0,1,0,0.0,4,17,7.1,1458.0,0,none,1.3333333333333333,179.2,144,1
USR-02000,2025-04-05,2025-04-26,21,18.0, MÉXICO,female,desktop,email_campaign,tier_1,standard,17,31,17.5,13,2,7,0,1,0,10.0,4,17,8.6,911.0,1,basic,1.8235294117647058,542.5,221,1
USR-02001,2025-12-06,2025-12-27,21,34.0,Argentina,female,desktop,paid ads,tier_1,standard,20,43,7.7,16,0,5,0,0,0,10.0,10,5,5.4,250.0,0,none,2.15,331.1,320,0
USR-02002,2025-12-31,2026-01-14,14,33.0,Colombia,female,desktop,social media,tier_1,basic,8,22,8.4,10,0,3,0,0,0,10.0,1,5,4.5,1150.0,0,none,2.75,184.8,80,0
USR-02003,2025-07-10,2025-07-17,7,24.0,Colombia,male,desktop,email campaign,tier_1,standard,2,1,2.0,7,2,7,0,0,0,10.0,0,5,5.7,1572.0,0,none,0.5,2.0,14,0
USR-02004,2025-02-17,2025-03-10,21,44.0,Colombia,male,desktop,partner,tier_1,premium,13,28,11.9,12,0,7,0,0,0,15.0,1,15,5.9,1057.0,0,none,2.1538461538461537,333.2,156,0
USR-02005,2025-10-10,2025-10-31,21,41.0,México,female,desktop,paid ads,tier_2,premium,8,12,5.4,11,1,3,0,0,1,0.0,4,22,7.1,2179.0,0,none,1.5,64.80000000000001,88,0
USR-02006,2025-01-01,2025-01-22,21,54.0,Colombia,female,mobile,partner,tier_3,standard,10,17,10.5,10,1,6,0,1,0,0.0,1,14,7.3,899.0,0,none,1.7,178.5,100,0
USR-02007,2025-10-30,2025-11-13,14,31.0, MÉXICO,female,mobile,organic_search,tier_2,standard,9,17,8.4,15,1,1,0,0,0,0.0,1,6,5.9,250.0,0,none,1.8888888888888888,142.8,135,0
USR-02008,2025-03-07,2025-03-14,7,33.0,Chile,female,desktop,email campaign,tier_2,standard,5,12,11.3,7,0,6,0,0,0,5.0,2,8,6.1,1612.0,0,none,2.4,135.60000000000002,35,0
USR-02009,2025-03-22,2025-04-05,14,42.0,México,male,desktop,Partner,tier_2,standard,9,17,8.8,10,0,4,0,0,0,10.0,5,4,5.4,1480.0,0,none,1.8888888888888888,149.60000000000002,90,0
USR-02010,2025-09-28,2025-10-12,14,18.0,México,female,mobile,partner,tier_2,premium,9,11,18.7,10,0,5,1,0,0,10.0,4,17,9.9,1386.0,0,none,1.2222222222222223,205.7,90,0
USR-02011,2025-12-26,2026-01-02,7,46.0,Colombia,female,mobile,paid ads,tier_1,basic,2,4,16.1,8,0,3,0,0,0,0.0,1,6,5.5,692.0,0,none,2.0,64.4,16,0
USR-02012,2025-01-19,2025-02-18,30,35.0,chile,female,desktop,email campaign,tier_1,basic,16,32,2.0,11,0,8,1,0,1,20.0,5,22,9.7,3183.0,0,none,2.0,64.0,176,0
USR-02013,2025-01-12,2025-02-11,30,18.0,Perú,male,desktop,organic search,tier_1,basic,13,25,23.9,17,3,8,0,0,0,25.0,4,16,7.7,1850.0,0,none,1.9230769230769231,597.5,221,0
USR-02014,2025-11-15,2025-12-15,30,44.0,Perú,prefer_not_to_say,desconocido,paid ads,tier_3,standard,16,31,2.1,3,1,8,0,0,0,10.0,6,22,2.9,1209.0,0,none,1.9375,65.10000000000001,48,0
USR-02015,2025-07-08,2025-07-29,21,50.0,México,female,mobile,social media,tier_3,basic,16,28,5.5,15,0,5,0,0,0,0.0,6,11,9.6,1158.0,0,none,1.75,154.0,240,0
USR-02016,2025-02-24,2025-03-03,7,40.0,Colombia,female,desktop,organic search,tier_2,standard,3,5,18.2,8,1,2,1,0,1,20.0,2,10,9.6,1708.0,0,none,1.6666666666666667,91.0,24,0
USR-02017,2025-12-02,2025-12-16,14,23.0,México,male,desktop,social media,tier_2,standard,6,5,16.4,9,0,3,1,1,1,0.0,0,2,9.1,460.0,0,none,0.8333333333333334,82.0,54,0
USR-02018,2025-09-04,2025-09-18,14,33.0,Colombia,female,mobile,paid ads,tier_2,premium,9,20,16.9,8,1,10,0,0,0,10.0,4,14,5.1,882.0,0,none,2.2222222222222223,338.0,72,0
USR-02019,2025-09-25,2025-10-09,14,50.0,Ecuador,male,desktop,social media,tier_1,basic,10,24,18.1,9,0,6,0,1,0,5.0,3,8,6.3,1823.0,0,none,2.4,434.40000000000003,90,1
USR-02020,2025-11-08,2025-11-22,14,27.0,Chile,female,desktop,social media,tier_1,premium,9,18,18.8,9,0,6,0,0,0,20.0,6,8,7.4,2766.0,0,none,2.0,338.40000000000003,81,0
USR-02021,2025-01-22,2025-02-05,14,24.0,Argentina,female,mobile,organic search,tier_2,premium,5,13,18.1,7,1,3,0,1,0,0.0,2,11,5.7,1047.0,0,none,2.6,235.3,35,1
USR-02022,2025-01-18,2025-01-25,7,53.0,Colombia,male,desktop,partner,tier_3,standard,3,8,22.5,6,1,4,0,1,0,0.0,0,8,7.4,2654.0,0,none,2.6666666666666665,180.0,18,0
USR-02023,2025-02-24,2025-03-03,7,38.0,Chile,male,mobile,partner,tier_2,basic,2,3,22.1,13,0,6,0,1,0,10.0,0,0,6.4,1910.0,0,none,1.5,66.30000000000001,26,0
USR-02024,2025-04-13,2025-04-27,14,32.0,Ecuador,male,mobile,organic search,tier_1,premium,10,23,12.2,12,0,4,1,0,0,0.0,2,21,8.6,1519.0,0,none,2.3,280.59999999999997,120,0
USR-02025,2025-04-21,2025-05-12,21,25.0,Argentina,prefer_not_to_say,mobile,organic search,tier_2,standard,3,2,8.6,11,2,4,1,0,0,10.0,2,13,9.2,1574.0,0,none,0.6666666666666666,17.2,33,0
USR-02026,2025-02-28,2025-03-14,14,37.0,México,male,mobile,email campaign,tier_2,standard,1,1,16.4,6,3,2,1,0,0,0.0,6,14,7.0,1900.0,1,standard,1.0,16.4,6,0
USR-02027,2025-03-25,2025-04-08,14,40.0,Perú,male,desktop,organic search,tier_2,standard,9,13,24.7,12,1,7,0,1,0,10.0,1,5,5.7,833.0,0,none,1.4444444444444444,321.09999999999997,108,0
USR-02028,2025-08-23,2025-09-13,21,42.0,México,male,desktop,organic search,tier_2,standard,4,7,10.6,7,1,3,0,0,0,0.0,2,19,7.2,2907.0,0,none,1.75,74.2,28,0
USR-02029,2025-08-21,2025-09-11,21,29.0,Colombia,male,desktop,referral,tier_1,standard,1,1,16.4,10,0,5,0,0,0,0.0,2,21,6.0,735.0,0,none,1.0,16.4,10,0
USR-02030,2025-04-19,2025-05-03,14,33.0,Perú,non_binary,mobile,partner,tier_1,standard,11,28,14.4,15,0,5,0,1,1,20.0,3,11,4.4,2301.0,0,none,2.5454545454545454,403.2,165,1
USR-02031,2025-10-31,2025-11-14,14,36.0,Perú,female,desktop,email campaign,tier_1,premium,5,4,10.8,8,0,3,0,1,0,0.0,2,11,8.8,688.0,0,none,0.8,43.2,40,1
USR-02032,2025-02-12,2025-02-26,14,34.0,Ecuador,female,desktop,paid ads,tier_1,standard,7,11,13.1,10,0,4,0,0,0,0.0,4,4,6.5,500.0,0,none,1.5714285714285714,144.1,70,0
USR-02033,2025-07-06,2025-07-20,14,23.0,Ecuador,male,mobile,referral,tier_2,basic,4,9,13.8,12,2,6,0,1,0,10.0,3,8,7.1,857.0,0,none,2.25,124.2,48,1
USR-02034,2025-05-10,2025-05-24,14,29.0,Argentina ,male,mobile,social media,tier_3,basic,8,9,2.0,10,0,7,1,0,0,10.0,3,6,4.2,1793.0,0,none,1.125,18.0,80,0
USR-02035,2025-06-08,2025-06-22,14,21.0,Ecuador,prefer_not_to_say,mobile,organic search,tier_1,basic,6,9,26.3,7,0,6,0,0,0,5.0,4,13,7.4,1089.0,0,none,1.5,236.70000000000002,42,0
USR-02036,2025-03-27,2025-04-03,7,41.0,Argentina,male,desktop,partner,tier_1,basic,4,2,16.2,11,0,3,0,1,0,20.0,1,2,8.9,1570.0,0,none,0.5,32.4,44,0
USR-02037,2025-03-29,2025-04-05,7,26.0,Colombia,female,mobile,referral,tier_3,standard,5,6,13.8,11,0,6,0,0,0,20.0,2,11,5.7,1052.0,0,none,1.2,82.80000000000001,55,0
USR-02038,2025-06-22,2025-07-13,21,29.0,Colombia,male,desktop,paid ads,tier_3,basic,9,20,13.9,9,1,1,0,1,0,0.0,4,9,10.0,1088.0,1,standard,2.2222222222222223,278.0,81,1
USR-02039,2025-12-02,2025-12-09,7,40.0,Ecuador,male,desktop,paid ads,tier_3,basic,2,2,20.5,6,1,2,0,0,0,20.0,3,5,8.8,1359.0,0,none,1.0,41.0,12,0
USR-02040,2025-11-02,2025-11-23,21,40.0,México,female,mobile,organic search,tier_2,standard,13,25,16.4,11,0,4,0,1,0,0.0,9,22,7.9,2006.0,0,none,1.9230769230769231,409.99999999999994,143,1
USR-02041,2025-05-19,2025-06-09,21,37.0,Colombia,female,mobile,partner,tier_3,standard,15,29,10.7,13,0,6,0,1,0,0.0,6,13,5.3,297.0,0,none,1.9333333333333333,310.29999999999995,195,1
USR-02042,2025-05-16,2025-05-30,14,50.0,Colombia,prefer_not_to_say,mobile,paid ads,tier_3,premium,1,2,14.1,5,1,1,0,0,0,10.0,1,7,7.1,1819.0,0,none,2.0,28.2,5,0
USR-02043,2025-10-16,2025-10-30,14,20.0,Colombia,prefer_not_to_say,mobile,social media,tier_2,basic,6,7,19.5,11,2,4,0,0,1,25.0,3,15,5.7,1844.0,0,none,1.1666666666666667,136.5,66,0
USR-02044,2025-08-04,2025-08-11,7,43.0,Perú,male,desktop,partner,tier_1,basic,3,8,8.2,12,0,5,0,0,0,0.0,2,2,8.5,411.0,0,none,2.6666666666666665,65.6,36,0
USR-02045,2025-03-19,2025-04-02,14,24.0,Ecuador,male,desconocido,organic search,tier_3,basic,9,14,23.6,15,1,5,0,0,0,0.0,2,11,7.7,2050.0,0,none,1.5555555555555556,330.40000000000003,135,0
USR-02046,2025-01-09,2025-01-23,14,41.0,Colombia,female,mobile,referral,tier_1,premium,13,34,14.0,12,0,3,0,0,0,15.0,3,10,9.3,2733.0,1,premium,2.6153846153846154,476.0,156,0
USR-02047,2025-04-16,2025-05-07,21,41.0,Colombia,female,mobile,email campaign,tier_2,basic,19,28,19.0,16,0,7,1,1,0,0.0,6,11,6.7,2571.0,1,standard,1.4736842105263157,532.0,304,1
USR-02048,2025-10-20,2025-11-03,14,28.0,México,female,desktop,social media,tier_3,basic,12,22,9.8,9,0,4,0,1,1,25.0,0,13,8.0,1929.0,1,premium,1.8333333333333333,215.60000000000002,108,0
USR-02049,2025-09-30,2025-10-14,14,18.0,desconocido,male,desconocido,partner,tier_2,basic,6,8,21.4,7,1,6,0,1,0,20.0,4,14,7.1,2047.0,0,none,1.3333333333333333,171.2,42,1
USR-02050,2025-11-12,2025-11-19,7,30.0,Argentina,female,mobile,partner,tier_2,basic,5,8,16.1,5,0,6,0,0,1,0.0,5,0,6.1,1678.0,0,none,1.6,128.8,25,0
USR-02051,2025-01-19,2025-02-18,30,47.0,Perú,male,desktop,organic search,tier_1,basic,29,42,20.0,11,1,10,0,0,0,15.0,4,20,8.3,1389.0,0,none,1.4482758620689655,840.0,319,0
USR-02053,2025-08-26,2025-09-09,14,48.0,México,male,mobile,social media,tier_1,basic,7,12,20.1,10,1,4,0,1,1,25.0,4,9,7.2,491.0,0,none,1.7142857142857142,241.20000000000002,70,1
USR-02054,2025-04-09,2025-04-23,14,39.0,Ecuador,male,desktop,partner,tier_2,premium,5,11,12.3,9,0,2,0,1,0,0.0,4,16,2.4,2399.0,0,none,2.2,135.3,45,1
USR-02055,2025-04-19,2025-04-26,7,18.0,Ecuador,female,desktop,social media,tier_3,basic,4,6,18.3,9,1,5,1,0,0,0.0,5,6,7.3,2188.0,0,none,1.5,109.80000000000001,36,0
USR-02056,2025-11-14,2025-11-28,14,40.0,México,female,mobile,paid ads,tier_1,standard,8,15,10.3,3,2,9,0,0,0,0.0,1,12,6.9,250.0,0,none,1.875,154.5,24,0
USR-02057,2025-09-21,2025-10-05,14,40.0,Colombia,male,mobile,organic search,tier_3,standard,13,19,17.3,12,0,7,0,0,0,15.0,2,12,5.7,665.0,0,none,1.4615384615384615,328.7,156,0
USR-02058,2025-03-20,2025-04-10,21,52.0,Colombia,male,mobile,social media,tier_2,standard,20,41,5.8,21,0,10,0,0,0,0.0,4,9,6.3,1083.0,0,none,2.05,237.79999999999998,420,0
USR-02059,2025-01-05,2025-01-12,7,18.0,Colombia,female,mobile,email campaign,tier_3,premium,4,3,5.6,9,0,6,0,0,0,0.0,3,2,7.8,1049.0,1,standard,0.75,16.799999999999997,36,0
USR-02060,2025-05-26,2025-06-16,21,23.0,Ecuador,female,desktop,organic search,tier_2,basic,16,43,14.1,9,1,11,0,1,0,0.0,3,14,7.8,1676.0,0,none,2.6875,606.3,144,1
USR-02061,2025-04-12,2025-04-19,7,36.0, COLOMBIA ,female,desconocido,partner,tier_2,basic,7,11,24.4,15,1,6,0,0,1,0.0,0,2,4.2,692.0,0,none,1.5714285714285714,268.4,105,0
USR-02062,2025-11-08,2025-11-15,7,52.0,Colombia,male,mobile,paid ads,tier_2,premium,5,13,4.7,16,0,7,1,0,0,0.0,2,0,5.0,2598.0,0,none,2.6,61.1,80,0
USR-02063,2025-02-02,2025-02-23,21,33.0,México,female,desktop,partner,tier_1,basic,11,26,21.6,11,1,5,1,0,1,0.0,2,13,5.3,2318.0,0,none,2.3636363636363638,561.6,121,0
USR-02064,2025-07-29,2025-08-12,14,57.0,Ecuador,female,tablet,social media,tier_2,standard,2,4,7.4,9,1,8,0,1,0,0.0,3,9,8.0,1062.0,0,none,2.0,29.6,18,1
USR-02065,2025-07-07,2025-07-21,14,40.0, COLOMBIA ,male,tablet,Referral,tier_2,premium,1,1,11.7,6,0,4,0,0,0,10.0,6,11,6.5,656.0,0,none,1.0,11.7,6,0
USR-02066,2025-03-06,2025-03-27,21,44.0,Ecuador,female,desktop,social media,tier_1,basic,9,15,7.1,6,1,5,0,0,0,0.0,2,24,7.0,2094.0,0,none,1.6666666666666667,106.5,54,0
USR-02067,2025-10-10,2025-10-17,7,38.0,colombia,prefer_not_to_say,mobile,Partner,tier_2,standard,4,5,16.1,7,1,6,0,1,0,15.0,6,1,7.9,1385.0,0,none,1.25,80.5,28,1
USR-02068,2025-05-20,2025-06-03,14,25.0,Perú,non_binary,mobile,paid ads,tier_3,standard,9,23,17.2,8,1,4,1,0,0,15.0,3,10,9.7,1258.0,0,none,2.5555555555555554,395.59999999999997,72,0
USR-02069,2025-11-24,2025-12-24,30,31.0,Chile,non_binary,mobile,social media,tier_2,premium,22,43,23.7,12,0,4,0,0,0,0.0,10,21,8.7,1780.0,0,none,1.9545454545454546,1019.1,264,0
USR-02070,2025-11-12,2025-11-26,14,20.0,Perú,male,desktop,partner,tier_1,basic,10,26,23.9,9,0,8,0,0,0,10.0,6,9,6.3,868.0,0,none,2.6,621.4,90,0
USR-02071,2025-06-06,2025-06-20,14,35.0,Colombia,prefer_not_to_say,mobile,organic search,tier_1,standard,11,21,2.3,12,0,4,0,0,1,10.0,3,10,7.3,966.0,0,none,1.9090909090909092,48.3,132,0
USR-02072,2025-06-12,2025-07-03,21,30.0,Colombia,female,mobile,partner,tier_3,standard,14,26,18.9,12,0,5,0,1,0,10.0,8,17,8.7,2251.0,0,none,1.8571428571428572,491.4,168,1
USR-02073,2025-07-28,2025-08-18,21,38.0,Colombia,female,desktop,paid ads,tier_2,standard,8,7,20.3,5,0,5,0,1,0,25.0,4,11,7.4,669.0,0,none,0.875,142.1,40,1
USR-02074,2025-02-27,2025-03-13,14,33.0,Perú,prefer_not_to_say,desktop,paid ads,tier_2,basic,5,9,9.2,7,2,2,0,1,0,0.0,6,13,9.3,1546.0,0,none,1.8,82.8,35,1
USR-02075,2025-04-03,2025-04-17,14,26.0,México,female,mobile,email campaign,tier_1,basic,10,23,9.6,10,0,5,0,1,1,20.0,6,14,5.2,1242.0,1,basic,2.3,220.79999999999998,100,1
USR-02076,2025-03-03,2025-03-17,14,28.0,colombia,female,mobile,paid_ads,tier_3,basic,9,15,20.0,9,2,8,0,1,1,0.0,5,10,4.8,818.0,1,basic,1.6666666666666667,300.0,81,1
USR-02077,2025-11-22,2025-12-13,21,25.0,Colombia,male,tablet,social media,tier_1,basic,10,22,24.8,10,1,4,0,0,0,0.0,8,25,6.5,1487.0,0,none,2.2,545.6,100,0
USR-02078,2025-12-02,2025-12-16,14,23.0,Chile,male,mobile,organic search,tier_3,standard,11,20,12.0,6,0,5,0,1,0,0.0,5,12,5.9,3297.125,1,premium,1.8181818181818181,240.0,66,1
USR-02079,2025-02-01,2025-02-08,7,32.0,México,female,tablet,referral,tier_1,premium,5,12,11.8,11,0,6,0,0,0,5.0,6,0,7.1,1458.0,0,none,2.4,141.60000000000002,55,0
USR-02080,2025-08-02,2025-09-01,30,39.0, COLOMBIA ,male,mobile,Partner,tier_1,premium,26,43,15.9,28,0,2,0,1,0,5.0,3,11,7.1,2972.0,1,premium,1.6538461538461537,683.7,728,1
USR-02081,2025-06-02,2025-06-09,7,18.0,Ecuador,male,desktop,partner,tier_2,premium,4,10,15.3,8,2,7,0,0,0,10.0,2,0,6.6,1037.0,0,none,2.5,153.0,32,0
USR-02082,2025-05-03,2025-05-17,14,38.0,Perú,prefer_not_to_say,mobile,organic search,tier_1,basic,6,15,11.4,14,0,4,0,0,0,20.0,2,11,7.4,250.0,0,none,2.5,171.0,84,0
USR-02083,2025-08-20,2025-09-03,14,27.0,Argentina,male,desktop,organic search,tier_1,basic,11,19,29.9,6,1,9,0,1,1,10.0,5,6,6.8,913.0,0,none,1.7272727272727273,568.1,66,1
USR-02084,2025-09-10,2025-09-17,7,21.0,Colombia,female,desktop,organic search,tier_1,basic,3,6,15.5,4,0,3,0,1,0,15.0,4,4,5.8,1216.0,0,none,2.0,93.0,12,1
USR-02085,2025-04-10,2025-05-01,21,42.0,Perú,female,mobile,referral,tier_3,premium,7,12,19.4,12,1,6,1,1,0,0.0,2,16,7.2,1352.0,0,none,1.7142857142857142,232.79999999999998,84,1
USR-02086,2025-02-01,2025-02-15,14,36.0,Colombia,non_binary,tablet,email campaign,tier_2,standard,6,7,16.1,7,4,4,0,0,0,10.0,4,14,7.4,786.0,0,none,1.1666666666666667,112.70000000000002,42,0
